"Date","Price","Open","High","Low","Vol.","Change %"
"27/01/2022","0.3126","0.3161","0.3265","0.2980","15.88M","-1.11%"
"26/01/2022","0.3161","0.3239","0.3534","0.3077","21.80M","-2.41%"
"25/01/2022","0.3239","0.3269","0.3379","0.3130","19.27M","-0.80%"
"24/01/2022","0.3265","0.3551","0.3551","0.2847","39.82M","-8.05%"
"23/01/2022","0.3551","0.3351","0.3687","0.3260","23.51M","5.98%"
"22/01/2022","0.3351","0.3771","0.3913","0.3124","36.64M","-11.16%"
"21/01/2022","0.3772","0.4611","0.4744","0.3668","37.20M","-18.20%"
"20/01/2022","0.4611","0.4636","0.5418","0.4553","43.12M","-0.55%"
"19/01/2022","0.4636","0.4722","0.4862","0.4403","20.05M","-1.83%"
"18/01/2022","0.4723","0.4630","0.4751","0.4377","17.29M","1.99%"
"17/01/2022","0.4631","0.4834","0.4840","0.4513","15.75M","-4.20%"
"16/01/2022","0.4834","0.4970","0.5081","0.4797","15.17M","-2.75%"
"15/01/2022","0.4970","0.5053","0.5096","0.4837","14.70M","-1.63%"
"14/01/2022","0.5053","0.4854","0.5086","0.4684","17.56M","4.10%"
"13/01/2022","0.4854","0.5120","0.5437","0.4828","24.33M","-5.20%"
"12/01/2022","0.5120","0.4696","0.5178","0.4560","19.35M","9.03%"
"11/01/2022","0.4696","0.4507","0.4751","0.4349","18.27M","4.18%"
"10/01/2022","0.4508","0.4643","0.4763","0.4173","20.22M","-2.90%"
"09/01/2022","0.4643","0.4740","0.4884","0.4506","17.26M","-2.05%"
"08/01/2022","0.4740","0.4952","0.5278","0.4563","20.00M","-4.29%"
"07/01/2022","0.4952","0.5450","0.5470","0.4949","26.07M","-9.28%"
"06/01/2022","0.5458","0.5675","0.6277","0.5331","55.95M","-3.81%"
"05/01/2022","0.5675","0.5415","0.6462","0.5226","82.31M","4.79%"
"04/01/2022","0.5415","0.5354","0.5647","0.5205","21.02M","1.33%"
"03/01/2022","0.5345","0.5658","0.5695","0.5234","17.51M","-5.55%"
"02/01/2022","0.5658","0.5229","0.5691","0.5195","20.94M","8.22%"
"01/01/2022","0.5229","0.5019","0.5272","0.5009","26.58M","4.18%"
"31/12/2021","0.5019","0.4947","0.5393","0.4869","37.17M","1.46%"
"30/12/2021","0.4947","0.5002","0.5170","0.4881","9.33M","-1.10%"
"29/12/2021","0.5002","0.5195","0.5311","0.4954","10.03M","-3.72%"
"28/12/2021","0.5195","0.5677","0.5781","0.5134","16.88M","-8.49%"
"27/12/2021","0.5677","0.5588","0.5967","0.5542","25.70M","1.61%"
"26/12/2021","0.5588","0.5681","0.5704","0.5457","37.16M","-1.65%"
"25/12/2021","0.5681","0.5731","0.5875","0.5525","33.12M","-0.86%"
"24/12/2021","0.5730","0.5732","0.6104","0.5698","17.59M","-0.01%"
"23/12/2021","0.5731","0.5546","0.5893","0.5390","15.90M","3.34%"
"22/12/2021","0.5546","0.5634","0.5851","0.5480","20.08M","-1.56%"
"21/12/2021","0.5634","0.4717","0.5948","0.4717","87.88M","19.72%"
"20/12/2021","0.4706","0.4645","0.4727","0.4309","16.75M","1.31%"
"19/12/2021","0.4645","0.4766","0.4861","0.4616","8.59M","-2.55%"
"18/12/2021","0.4766","0.4712","0.4914","0.4598","7.36M","1.15%"
"17/12/2021","0.4712","0.4991","0.5059","0.4589","11.80M","-5.66%"
"16/12/2021","0.4995","0.5035","0.5330","0.4922","15.05M","-0.85%"
"15/12/2021","0.5037","0.4856","0.5042","0.4505","18.30M","3.65%"
"14/12/2021","0.4860","0.4783","0.5026","0.4656","12.33M","1.39%"
"13/12/2021","0.4794","0.5495","0.5535","0.4630","17.94M","-13.16%"
"12/12/2021","0.5520","0.5315","0.5538","0.5204","16.35M","3.85%"
"11/12/2021","0.5315","0.5095","0.5385","0.4980","15.65M","4.41%"
"10/12/2021","0.5091","0.5331","0.5759","0.5067","12.48M","-4.50%"
"09/12/2021","0.5331","0.6144","0.6163","0.5330","21.44M","-13.24%"
"08/12/2021","0.6144","0.5792","0.6160","0.5519","27.25M","6.08%"
"07/12/2021","0.5792","0.6040","0.6317","0.5702","26.24M","-4.30%"
"06/12/2021","0.6052","0.6042","0.6213","0.5168","39.45M","0.17%"
"05/12/2021","0.6042","0.6776","0.6904","0.5924","53.43M","-10.83%"
"04/12/2021","0.6776","0.7586","0.7623","0.6001","65.70M","-10.68%"
"03/12/2021","0.7586","0.7366","0.8209","0.7219","50.24M","2.98%"
"02/12/2021","0.7366","0.7561","0.7694","0.7285","15.33M","-2.76%"
"01/12/2021","0.7576","0.7292","0.7960","0.7271","46.85M","3.89%"
"30/11/2021","0.7292","0.7491","0.7612","0.7244","48.01M","-2.65%"
"29/11/2021","0.7491","0.7614","0.7691","0.7295","12.11M","-1.50%"
"28/11/2021","0.7605","0.7536","0.7663","0.6980","19.42M","0.91%"
"27/11/2021","0.7536","0.7269","0.8154","0.7241","20.63M","3.67%"
"26/11/2021","0.7269","0.8184","0.8338","0.7089","27.13M","-11.13%"
"25/11/2021","0.8179","0.7913","0.8248","0.7750","23.68M","3.27%"
"24/11/2021","0.7920","0.8211","0.8632","0.7807","22.63M","-3.54%"
"23/11/2021","0.8211","0.8449","0.8555","0.8111","23.51M","-2.81%"
"22/11/2021","0.8449","0.9017","0.9798","0.8128","86.22M","-6.29%"
"21/11/2021","0.9016","0.8330","0.9089","0.7889","31.72M","8.24%"
"20/11/2021","0.8330","0.7199","0.8479","0.7182","38.04M","15.71%"
"19/11/2021","0.7199","0.6830","0.7890","0.6676","26.93M","5.40%"
"18/11/2021","0.6830","0.7811","0.7866","0.6647","31.94M","-12.54%"
"17/11/2021","0.7810","0.7598","0.8065","0.7284","20.35M","2.78%"
"16/11/2021","0.7598","0.8809","0.8814","0.7290","71.47M","-13.74%"
"15/11/2021","0.8809","0.8585","0.8851","0.8383","100.26M","2.62%"
"14/11/2021","0.8584","0.8587","0.8762","0.8323","121.85M","-0.03%"
"13/11/2021","0.8587","0.8804","0.8896","0.8463","56.34M","-2.46%"
"12/11/2021","0.8804","0.9002","0.9261","0.8476","21.26M","-2.20%"
"11/11/2021","0.9002","0.8687","0.9640","0.8507","29.72M","3.63%"
"10/11/2021","0.8687","0.9288","1.0275","0.8518","63.77M","-6.47%"
"09/11/2021","0.9288","0.8603","0.9347","0.8424","41.16M","7.96%"
"08/11/2021","0.8603","0.8269","0.9125","0.8185","33.53M","4.04%"
"07/11/2021","0.8269","0.8648","0.8767","0.8198","28.97M","-4.44%"
"06/11/2021","0.8653","0.8738","0.9001","0.8150","19.30M","-0.97%"
"05/11/2021","0.8738","0.8341","0.9327","0.8167","42.16M","4.76%"
"04/11/2021","0.8341","0.8740","0.8983","0.8166","39.98M","-4.56%"
"03/11/2021","0.8740","0.8588","0.9755","0.8437","74.13M","1.77%"
"02/11/2021","0.8588","0.7878","0.9073","0.7828","45.43M","9.02%"
"01/11/2021","0.7878","0.7809","0.7884","0.7381","22.13M","0.88%"
"31/10/2021","0.7809","0.7536","0.9459","0.7526","79.09M","3.62%"
"30/10/2021","0.7536","0.7421","0.7668","0.7236","16.92M","1.55%"
"29/10/2021","0.7421","0.7385","0.7618","0.7359","18.85M","0.48%"
"28/10/2021","0.7385","0.7196","0.7628","0.7045","30.47M","2.63%"
"27/10/2021","0.7196","0.7948","0.8357","0.7192","45.21M","-9.46%"
"26/10/2021","0.7948","0.7674","0.8449","0.7582","61.82M","3.44%"
"25/10/2021","0.7684","0.7318","0.7838","0.7297","33.81M","5.01%"
"24/10/2021","0.7318","0.7655","0.7785","0.7261","30.35M","-4.41%"
"23/10/2021","0.7655","0.7574","0.8013","0.7446","56.08M","1.07%"
"22/10/2021","0.7574","0.7172","0.7721","0.7156","46.40M","5.60%"
"21/10/2021","0.7172","0.7393","0.7600","0.7164","47.08M","-2.98%"
"20/10/2021","0.7393","0.7132","0.7598","0.7034","55.77M","3.72%"
"19/10/2021","0.7128","0.7283","0.7387","0.6949","54.60M","-2.14%"
"18/10/2021","0.7283","0.7419","0.7639","0.7158","22.45M","-1.84%"
"17/10/2021","0.7420","0.7676","0.7890","0.7276","36.47M","-3.28%"
"16/10/2021","0.7671","0.7531","0.8419","0.7392","75.64M","1.86%"
"15/10/2021","0.7531","0.7318","0.7580","0.7076","65.82M","2.90%"
"14/10/2021","0.7318","0.7346","0.7580","0.7164","28.27M","-0.38%"
"13/10/2021","0.7346","0.7249","0.7444","0.7017","17.48M","1.34%"
"12/10/2021","0.7249","0.7454","0.7497","0.6875","27.23M","-2.74%"
"11/10/2021","0.7454","0.7755","0.8131","0.7248","31.39M","-3.85%"
"10/10/2021","0.7752","0.7823","0.8730","0.7633","92.78M","-0.82%"
"09/10/2021","0.7816","0.7563","0.8854","0.7457","129.06M","3.39%"
"08/10/2021","0.7560","0.7128","0.7995","0.6886","126.74M","6.06%"
"07/10/2021","0.7128","0.6965","0.7358","0.6779","134.63M","2.34%"
"06/10/2021","0.6965","0.7402","0.7505","0.6734","96.76M","-5.92%"
"05/10/2021","0.7403","0.7483","0.7821","0.7238","139.89M","-1.07%"
"04/10/2021","0.7483","0.7956","0.7966","0.7291","150.64M","-5.94%"
"03/10/2021","0.7956","0.8014","0.8232","0.7761","137.86M","-0.72%"
"02/10/2021","0.8014","0.7882","0.8498","0.7739","169.79M","1.67%"
"01/10/2021","0.7882","0.7229","0.8145","0.7164","33.61M","9.04%"
"30/09/2021","0.7229","0.6981","0.7744","0.6912","34.48M","3.49%"
"29/09/2021","0.6985","0.6843","0.7519","0.6730","39.30M","2.08%"
"28/09/2021","0.6843","0.7377","0.7531","0.6812","97.05M","-7.25%"
"27/09/2021","0.7377","0.8114","0.8301","0.7353","44.18M","-9.12%"
"26/09/2021","0.8118","0.8359","0.8740","0.7677","46.26M","-2.88%"
"25/09/2021","0.8359","0.8130","0.8820","0.7742","68.22M","2.43%"
"24/09/2021","0.8161","0.8462","0.8689","0.6950","95.51M","-3.56%"
"23/09/2021","0.8462","0.7431","0.8685","0.6989","52.98M","13.87%"
"22/09/2021","0.7431","0.6031","0.7447","0.5872","42.47M","23.22%"
"21/09/2021","0.6031","0.6805","0.7216","0.5819","115.17M","-11.38%"
"20/09/2021","0.6805","0.7650","0.7671","0.6250","190.55M","-11.10%"
"19/09/2021","0.7655","0.8388","0.8462","0.7583","115.95M","-8.74%"
"18/09/2021","0.8388","0.8253","0.8875","0.8068","119.14M","1.57%"
"17/09/2021","0.8259","0.9104","0.9358","0.8221","63.64M","-9.28%"
"16/09/2021","0.9104","0.9491","1.0283","0.8898","50.51M","-4.08%"
"15/09/2021","0.9491","0.9090","0.9810","0.8704","36.13M","4.79%"
"14/09/2021","0.9057","0.8975","1.0064","0.8595","44.74M","0.92%"
"13/09/2021","0.8974","0.8796","0.9300","0.7862","45.09M","1.82%"
"12/09/2021","0.8814","0.9472","0.9849","0.8369","49.44M","-6.95%"
"11/09/2021","0.9472","0.7906","0.9698","0.7575","73.87M","19.54%"
"10/09/2021","0.7924","0.8977","0.9412","0.7658","64.86M","-11.73%"
"09/09/2021","0.8977","0.8888","1.0355","0.8289","95.15M","1.00%"
"08/09/2021","0.8888","0.9072","1.1872","0.8576","153.43M","-2.03%"
"07/09/2021","0.9072","0.8130","1.1065","0.7105","241.03M","11.58%"
"06/09/2021","0.8130","0.6701","0.8373","0.6614","56.39M","21.32%"
"05/09/2021","0.6701","0.7040","0.7040","0.6616","30.11M","-4.82%"
"04/09/2021","0.7041","0.7338","0.7338","0.6942","27.42M","-4.05%"
"03/09/2021","0.7338","0.7065","0.7578","0.6886","28.83M","3.86%"
"02/09/2021","0.7065","0.7122","0.7348","0.6780","37.95M","-0.80%"
"01/09/2021","0.7122","0.7248","0.7746","0.6686","58.57M","-1.94%"
"31/08/2021","0.7263","0.6250","0.7273","0.6215","47.20M","16.22%"
"30/08/2021","0.6249","0.6061","0.6930","0.5883","61.88M","3.10%"
"29/08/2021","0.6061","0.5504","0.6203","0.5431","48.10M","10.12%"
"28/08/2021","0.5504","0.5628","0.5687","0.5322","26.03M","-2.20%"
"27/08/2021","0.5628","0.5171","0.5628","0.5024","20.07M","8.84%"
"26/08/2021","0.5171","0.5694","0.5849","0.5167","31.90M","-9.19%"
"25/08/2021","0.5694","0.5209","0.5853","0.5099","36.62M","9.32%"
"24/08/2021","0.5209","0.5601","0.5681","0.5032","36.11M","-6.99%"
"23/08/2021","0.5600","0.5584","0.5848","0.5532","31.03M","0.48%"
"22/08/2021","0.5574","0.5660","0.5697","0.5229","21.77M","-1.51%"
"21/08/2021","0.5659","0.5629","0.5907","0.5514","25.34M","0.55%"
"20/08/2021","0.5629","0.5439","0.5845","0.5335","29.10M","3.49%"
"19/08/2021","0.5439","0.5009","0.5778","0.5009","69.29M","8.59%"
"18/08/2021","0.5009","0.4630","0.5377","0.4435","43.55M","8.18%"
"17/08/2021","0.4630","0.4909","0.5444","0.4605","49.57M","-5.70%"
"16/08/2021","0.4909","0.4975","0.5487","0.4882","38.08M","-1.33%"
"15/08/2021","0.4975","0.5018","0.5066","0.4782","18.93M","-0.84%"
"14/08/2021","0.5018","0.5148","0.5277","0.4937","18.82M","-2.53%"
"13/08/2021","0.5148","0.5098","0.5372","0.5020","25.33M","0.97%"
"12/08/2021","0.5098","0.4834","0.5193","0.4679","37.91M","5.45%"
"11/08/2021","0.4834","0.4561","0.5510","0.4534","119.28M","6.00%"
"10/08/2021","0.4561","0.3984","0.4685","0.3929","72.90M","14.45%"
"09/08/2021","0.3985","0.3769","0.4097","0.3711","38.61M","5.73%"
"08/08/2021","0.3769","0.4060","0.4117","0.3758","45.57M","-7.16%"
"07/08/2021","0.4060","0.4123","0.4251","0.3937","71.13M","-1.55%"
"06/08/2021","0.4123","0.4158","0.4404","0.4075","62.44M","-0.84%"
"05/08/2021","0.4158","0.3956","0.4183","0.3924","40.43M","4.73%"
"04/08/2021","0.3970","0.3735","0.4091","0.3623","30.93M","6.30%"
"03/08/2021","0.3735","0.3821","0.3947","0.3647","32.33M","-2.26%"
"02/08/2021","0.3821","0.3907","0.4209","0.3813","46.79M","-2.21%"
"01/08/2021","0.3908","0.4039","0.4305","0.3854","47.66M","-3.24%"
"31/07/2021","0.4039","0.3775","0.4273","0.3641","56.47M","6.98%"
"30/07/2021","0.3775","0.3890","0.4029","0.3456","50.28M","-2.95%"
"29/07/2021","0.3890","0.3435","0.3890","0.3327","51.59M","13.66%"
"28/07/2021","0.3422","0.3550","0.3900","0.3367","63.67M","-3.61%"
"27/07/2021","0.3550","0.3170","0.3780","0.3063","103.40M","11.99%"
"26/07/2021","0.3170","0.3456","0.4043","0.3148","116.01M","-8.23%"
"25/07/2021","0.3454","0.3142","0.3508","0.3107","74.75M","19.53%"
"24/07/2021","0.2890","0.2870","0.2998","0.2828","41.54M","0.70%"
"23/07/2021","0.2870","0.2690","0.2912","0.2629","40.02M","6.71%"
"22/07/2021","0.2690","0.2642","0.2788","0.2571","45.11M","2.24%"
"21/07/2021","0.2631","0.2600","0.2968","0.2563","60.31M","1.17%"
"20/07/2021","0.2600","0.2243","0.2898","0.2127","101.03M","15.92%"
"19/07/2021","0.2243","0.2332","0.2334","0.2080","33.21M","-3.82%"
"18/07/2021","0.2332","0.2186","0.2589","0.2179","51.83M","6.72%"
"17/07/2021","0.2185","0.2001","0.2232","0.1953","29.69M","9.24%"
"16/07/2021","0.2001","0.2267","0.2296","0.2001","26.18M","-10.68%"
"15/07/2021","0.2240","0.2429","0.2477","0.2207","22.42M","-7.78%"
"14/07/2021","0.2429","0.2386","0.2458","0.2211","24.14M","1.80%"
"13/07/2021","0.2386","0.2661","0.2661","0.2344","30.95M","-10.67%"
"12/07/2021","0.2670","0.2890","0.2904","0.2576","23.84M","-7.47%"
"11/07/2021","0.2886","0.2829","0.2949","0.2790","15.30M","2.02%"
"10/07/2021","0.2829","0.2861","0.3113","0.2780","35.75M","-1.11%"
"09/07/2021","0.2861","0.2684","0.2888","0.2582","35.34M","6.58%"
"08/07/2021","0.2684","0.2713","0.2801","0.2526","35.02M","-1.07%"
"07/07/2021","0.2713","0.2892","0.2983","0.2702","27.67M","-6.20%"
"06/07/2021","0.2892","0.2757","0.2966","0.2745","45.20M","4.89%"
"05/07/2021","0.2757","0.2759","0.2880","0.2460","44.92M","-0.07%"
"04/07/2021","0.2759","0.2823","0.2823","0.2647","48.02M","-2.24%"
"03/07/2021","0.2823","0.2509","0.2914","0.2483","61.40M","12.49%"
"02/07/2021","0.2509","0.2502","0.2522","0.2306","50.80M","0.30%"
"01/07/2021","0.2502","0.2287","0.2541","0.2124","65.65M","9.36%"
"30/06/2021","0.2287","0.2231","0.2335","0.2047","45.79M","2.72%"
"29/06/2021","0.2227","0.2100","0.2352","0.2097","40.50M","6.04%"
"28/06/2021","0.2100","0.1923","0.2160","0.1893","48.22M","9.20%"
"27/06/2021","0.1923","0.1870","0.1975","0.1787","50.58M","2.85%"
"26/06/2021","0.1870","0.1870","0.1943","0.1743","48.10M","0.00%"
"25/06/2021","0.1870","0.2132","0.2167","0.1859","47.26M","-12.29%"
"24/06/2021","0.2132","0.2049","0.2144","0.1980","59.18M","4.28%"
"23/06/2021","0.2044","0.1879","0.2135","0.1813","74.91M","8.71%"
"22/06/2021","0.1880","0.1947","0.2103","0.1593","67.34M","-4.13%"
"21/06/2021","0.1961","0.2615","0.2626","0.1906","64.58M","-24.99%"
"20/06/2021","0.2615","0.2561","0.2635","0.2365","45.32M","2.09%"
"19/06/2021","0.2561","0.2673","0.2760","0.2561","47.12M","-4.18%"
"18/06/2021","0.2673","0.2925","0.2961","0.2555","55.06M","-8.62%"
"17/06/2021","0.2925","0.2948","0.3072","0.2820","63.58M","-0.77%"
"16/06/2021","0.2948","0.2903","0.3108","0.2801","58.50M","1.55%"
"15/06/2021","0.2903","0.2914","0.2962","0.2802","52.98M","-0.38%"
"14/06/2021","0.2914","0.2829","0.3002","0.2782","36.29M","2.99%"
"13/06/2021","0.2829","0.2542","0.2859","0.2487","29.97M","11.30%"
"12/06/2021","0.2542","0.2707","0.2748","0.2531","31.56M","-6.09%"
"11/06/2021","0.2707","0.2861","0.3044","0.2683","27.09M","-5.39%"
"10/06/2021","0.2861","0.3145","0.3196","0.2802","35.71M","-9.03%"
"09/06/2021","0.3145","0.3170","0.3359","0.2933","48.44M","-0.78%"
"08/06/2021","0.3170","0.3054","0.3246","0.2612","59.14M","3.79%"
"07/06/2021","0.3054","0.3530","0.3729","0.3017","42.42M","-13.49%"
"06/06/2021","0.3530","0.3530","0.3763","0.3355","45.90M","0.03%"
"05/06/2021","0.3530","0.3657","0.4301","0.3374","57.56M","-3.50%"
"04/06/2021","0.3657","0.4070","0.4101","0.3343","47.12M","-10.15%"
"03/06/2021","0.4070","0.3503","0.4338","0.3484","74.00M","16.19%"
"02/06/2021","0.3503","0.3268","0.3572","0.3125","70.34M","7.20%"
"01/06/2021","0.3268","0.3283","0.3391","0.3103","88.93M","-0.45%"
"31/05/2021","0.3283","0.3116","0.3370","0.2871","49.62M","7.31%"
"30/05/2021","0.3059","0.2815","0.3295","0.2631","49.61M","8.66%"
"29/05/2021","0.2815","0.3150","0.3445","0.2646","146.86M","-10.62%"
"28/05/2021","0.3150","0.2953","0.3361","0.2448","102.95M","6.67%"
"27/05/2021","0.2953","0.3335","0.3360","0.2905","52.18M","-11.56%"
"26/05/2021","0.3339","0.2785","0.3419","0.2667","73.16M","19.90%"
"25/05/2021","0.2785","0.2865","0.3015","0.2427","62.73M","-2.80%"
"24/05/2021","0.2865","0.2122","0.2947","0.2064","71.02M","35.01%"
"23/05/2021","0.2122","0.2484","0.2629","0.1715","64.29M","-14.56%"
"22/05/2021","0.2484","0.2905","0.2938","0.2461","60.93M","-14.49%"
"21/05/2021","0.2905","0.3498","0.3633","0.2501","49.71M","-16.95%"
"20/05/2021","0.3498","0.3265","0.3992","0.2860","48.09M","7.13%"
"19/05/2021","0.3265","0.5077","0.5113","0.2502","70.74M","-35.70%"
"18/05/2021","0.5077","0.4343","0.5470","0.4269","69.82M","16.92%"
"17/05/2021","0.4343","0.4628","0.4693","0.4127","29.57M","-6.57%"
"16/05/2021","0.4648","0.4791","0.5748","0.4333","71.03M","-3.18%"
"15/05/2021","0.4801","0.4736","0.5320","0.4307","54.94M","1.37%"
"14/05/2021","0.4736","0.4475","0.5037","0.4449","32.69M","5.84%"
"13/05/2021","0.4475","0.4432","0.4895","0.4126","34.37M","1.47%"
"12/05/2021","0.4410","0.5440","0.5541","0.4409","24.40M","-18.93%"
"11/05/2021","0.5440","0.4918","0.5661","0.4650","31.78M","10.62%"
"10/05/2021","0.4918","0.5314","0.5748","0.4459","39.02M","-7.46%"
"09/05/2021","0.5314","0.5548","0.5557","0.5121","27.20M","-4.22%"
"08/05/2021","0.5548","0.5703","0.5824","0.5429","23.30M","-2.71%"
"07/05/2021","0.5703","0.5639","0.6049","0.5391","33.25M","1.13%"
"06/05/2021","0.5639","0.5910","0.6163","0.5480","35.97M","-4.58%"
"05/05/2021","0.5910","0.5688","0.6178","0.5501","43.13M","3.89%"
"04/05/2021","0.5688","0.6352","0.6352","0.5550","62.82M","-10.45%"
"03/05/2021","0.6352","0.6364","0.6962","0.6270","39.28M","-0.19%"
"02/05/2021","0.6364","0.6759","0.6870","0.6207","39.74M","-5.85%"
"01/05/2021","0.6759","0.5990","0.7000","0.5963","68.98M","12.83%"
"30/04/2021","0.5990","0.5625","0.6214","0.5520","47.27M","6.50%"
"29/04/2021","0.5625","0.5810","0.6338","0.5493","58.28M","-3.20%"
"28/04/2021","0.5810","0.6300","0.6491","0.5302","87.97M","-7.77%"
"27/04/2021","0.6300","0.4574","0.6450","0.4515","123.98M","37.72%"
"26/04/2021","0.4574","0.3585","0.4760","0.3525","87.19M","27.59%"
"25/04/2021","0.3585","0.3686","0.4099","0.3348","39.37M","-2.75%"
"24/04/2021","0.3686","0.4139","0.4139","0.3544","42.80M","-10.94%"
"23/04/2021","0.4139","0.4073","0.4187","0.3403","53.50M","1.62%"
"22/04/2021","0.4073","0.4667","0.4927","0.3986","51.63M","-12.72%"
"21/04/2021","0.4667","0.5349","0.5597","0.4657","44.13M","-12.92%"
"20/04/2021","0.5359","0.4780","0.5460","0.4111","58.39M","12.10%"
"19/04/2021","0.4780","0.5436","0.5718","0.4668","46.69M","-12.06%"
"18/04/2021","0.5436","0.6384","0.6457","0.4890","48.80M","-14.85%"
"17/04/2021","0.6384","0.6055","0.6901","0.6055","48.69M","5.42%"
"16/04/2021","0.6055","0.6511","0.6546","0.5900","42.24M","-7.00%"
"15/04/2021","0.6511","0.5966","0.6600","0.5862","50.05M","8.86%"
"14/04/2021","0.5981","0.6072","0.6172","0.5709","39.84M","-1.50%"
"13/04/2021","0.6072","0.6091","0.6429","0.5761","44.11M","-0.32%"
"12/04/2021","0.6092","0.6315","0.6702","0.6004","45.71M","-3.53%"
"11/04/2021","0.6315","0.6554","0.6576","0.6169","37.64M","-3.63%"
"10/04/2021","0.6553","0.6821","0.7000","0.6343","50.24M","-3.93%"
"09/04/2021","0.6821","0.6080","0.7620","0.6009","137.94M","12.19%"
"08/04/2021","0.6080","0.5951","0.6561","0.5875","35.59M","2.16%"
"07/04/2021","0.5951","0.6677","0.6788","0.5556","54.71M","-10.86%"
"06/04/2021","0.6677","0.6829","0.7435","0.6390","65.28M","-2.23%"
"05/04/2021","0.6829","0.7231","0.7291","0.6601","40.54M","-5.56%"
"04/04/2021","0.7231","0.6348","0.7400","0.6138","43.31M","13.91%"
"03/04/2021","0.6348","0.6913","0.7198","0.6316","40.94M","-8.18%"
"02/04/2021","0.6913","0.7108","0.7566","0.6853","37.64M","-2.74%"
"01/04/2021","0.7108","0.7283","0.7630","0.6854","53.60M","-2.40%"
"31/03/2021","0.7283","0.8004","0.8776","0.7185","85.46M","-9.01%"
"30/03/2021","0.8004","0.8200","0.8400","0.7688","46.50M","-2.55%"
"29/03/2021","0.8214","0.7792","0.8469","0.7529","45.19M","5.47%"
"28/03/2021","0.7788","0.7868","0.8616","0.7503","67.09M","-1.01%"
"27/03/2021","0.7868","0.6993","0.8146","0.6667","58.49M","12.50%"
"26/03/2021","0.6993","0.6089","0.7299","0.6056","49.28M","14.86%"
"25/03/2021","0.6089","0.6251","0.6433","0.5616","43.65M","-2.59%"
"24/03/2021","0.6251","0.6281","0.7273","0.6111","47.26M","-0.48%"
"23/03/2021","0.6281","0.6768","0.7151","0.6007","57.50M","-7.19%"
"22/03/2021","0.6768","0.6414","0.7789","0.5951","113.13M","5.52%"
"21/03/2021","0.6414","0.5850","0.6500","0.5299","50.77M","9.64%"
"20/03/2021","0.5850","0.6032","0.6401","0.5844","38.03M","-3.02%"
"19/03/2021","0.6032","0.5958","0.6489","0.5701","53.78M","1.25%"
"18/03/2021","0.5958","0.6577","0.6680","0.5824","49.44M","-9.42%"
"17/03/2021","0.6577","0.6142","0.6815","0.5958","46.39M","7.09%"
"16/03/2021","0.6142","0.6483","0.6632","0.5635","65.66M","-5.27%"
"15/03/2021","0.6483","0.6895","0.7197","0.5864","67.40M","-5.81%"
"14/03/2021","0.6883","0.6210","0.7528","0.6121","103.25M","10.84%"
"13/03/2021","0.6210","0.5273","0.6440","0.5025","90.93M","17.76%"
"12/03/2021","0.5273","0.4420","0.5432","0.4324","86.26M","19.62%"
"11/03/2021","0.4408","0.4557","0.4692","0.4150","55.34M","-3.26%"
"10/03/2021","0.4557","0.4284","0.4936","0.3956","73.83M","5.99%"
"09/03/2021","0.4299","0.4450","0.4850","0.4253","76.00M","-3.07%"
"08/03/2021","0.4435","0.3727","0.4463","0.3691","77.90M","18.99%"
"07/03/2021","0.3727","0.3841","0.3872","0.3527","35.32M","-2.97%"
"06/03/2021","0.3841","0.3735","0.3973","0.3498","52.06M","2.84%"
"05/03/2021","0.3735","0.3236","0.4000","0.3023","109.42M","15.42%"
"04/03/2021","0.3236","0.3649","0.3726","0.3171","80.38M","-11.31%"
"03/03/2021","0.3649","0.3118","0.3649","0.3019","77.40M","17.03%"
"02/03/2021","0.3118","0.2792","0.3153","0.2700","60.33M","11.65%"
"01/03/2021","0.2792","0.2457","0.2879","0.2435","50.98M","13.83%"
"28/02/2021","0.2453","0.2736","0.2779","0.2206","61.31M","-10.34%"
"27/02/2021","0.2736","0.2266","0.2918","0.2256","83.45M","20.74%"
"26/02/2021","0.2266","0.2260","0.2419","0.2000","53.12M","0.27%"
"25/02/2021","0.2260","0.2328","0.2624","0.2237","45.45M","-2.94%"
"24/02/2021","0.2328","0.2240","0.2679","0.2081","61.46M","4.03%"
"23/02/2021","0.2238","0.2752","0.2767","0.1760","90.95M","-18.46%"
"22/02/2021","0.2745","0.2961","0.2984","0.2236","88.82M","-7.30%"
"21/02/2021","0.2961","0.2897","0.3174","0.2774","69.25M","2.23%"
"20/02/2021","0.2897","0.2921","0.3188","0.2630","92.19M","-0.82%"
"19/02/2021","0.2920","0.3060","0.3166","0.2764","76.85M","-4.56%"
"18/02/2021","0.3060","0.2360","0.3260","0.2360","159.41M","29.60%"
"17/02/2021","0.2361","0.2265","0.2486","0.2106","31.14M","4.11%"
"16/02/2021","0.2268","0.2394","0.2550","0.2162","40.16M","-5.25%"
"15/02/2021","0.2394","0.2481","0.2762","0.1911","71.52M","-3.53%"
"14/02/2021","0.2481","0.2644","0.2866","0.2360","63.06M","-6.17%"
"13/02/2021","0.2644","0.2513","0.2860","0.2273","81.56M","5.22%"
"12/02/2021","0.2513","0.2353","0.2697","0.2239","68.58M","6.80%"
"11/02/2021","0.2353","0.2391","0.2557","0.2232","65.26M","-2.34%"
"10/02/2021","0.2410","0.2512","0.2758","0.2099","81.35M","-4.08%"
"09/02/2021","0.2512","0.2136","0.2700","0.2076","107.75M","17.59%"
